1684448692.0860386	"<A>: da_agent.BasicAgent 2: Buyer: [800, 500, 200]"
1684448692.0861254	"<A>: da_agent.BasicAgent 6: Seller: [50, 100, 150, 200]"
1684448692.086585	"<A>: da_agent.BasicAgent 5: Seller: [50, 100, 150, 200]"
1684448692.0883245	"<A>: da_agent.BasicAgent 3: Buyer: [700, 400, 100]"
1684448692.092863	"<A>: da_agent.BasicAgent 4: Seller: [50, 100, 150, 200]"
1684448692.0973253	"<A>: da_agent.BasicAgent 1: Buyer: [900, 600, 300]"
1684448692.2590244	"<I>: da_agent.BasicAgent 3 BID 593: STATUS update_standing_bid"
1684448692.259168	"<I>: STANDING = 593, 1000"
1684448692.2617154	"<I>: da_agent.BasicAgent 4 ASK 440: STATUS contract"
1684448692.261867	"<I>: CONTRACT = ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 4', 593)"
1684448692.262018	"<I>: RESET = 0, 1000"
1684448692.2650473	"<I>: da_agent.BasicAgent 5 ASK 324: STATUS update_standing_ask"
1684448692.2652571	"<I>: STANDING = 0, 324"
1684448692.3232622	"<I>: da_agent.BasicAgent 2 BID 48: STATUS update_standing_bid"
1684448692.323431	"<I>: STANDING = 48, 324"
1684448692.3723397	"<I>: da_agent.BasicAgent 6 ASK 611: STATUS no improvement"
1684448692.3725321	"<I>: STANDING = 48, 324"
1684448692.4408603	"<I>: da_agent.BasicAgent 1 BID 412: STATUS contract"
1684448692.441077	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 5', 324)"
1684448692.441307	"<I>: RESET = 0, 1000"
1684448697.2641647	"<I>: da_agent.BasicAgent 5 ASK 529: STATUS update_standing_ask"
1684448697.2643466	"<I>: STANDING = 0, 529"
1684448697.2671616	"<I>: da_agent.BasicAgent 3 BID 137: STATUS update_standing_bid"
1684448697.2673182	"<I>: STANDING = 137, 529"
1684448697.268759	"<I>: da_agent.BasicAgent 1 BID 264: STATUS update_standing_bid"
1684448697.2689116	"<I>: STANDING = 264, 529"
1684448697.270432	"<I>: da_agent.BasicAgent 4 ASK 760: STATUS no improvement"
1684448697.2706146	"<I>: STANDING = 264, 529"
1684448697.2741632	"<I>: da_agent.BasicAgent 2 BID 218: STATUS no improvement"
1684448697.274341	"<I>: STANDING = 264, 529"
1684448697.3113465	"<I>: da_agent.BasicAgent 6 ASK 514: STATUS update_standing_ask"
1684448697.3115556	"<I>: STANDING = 264, 514"
1684448697.555551	"<I>: da_agent.BasicAgent 5 ASK 351: STATUS update_standing_ask"
1684448697.5557156	"<I>: STANDING = 264, 351"
1684448697.601868	"<I>: da_agent.BasicAgent 3 BID 301: STATUS update_standing_bid"
1684448697.6020591	"<I>: STANDING = 301, 351"
1684448697.620852	"<I>: da_agent.BasicAgent 4 ASK 364: STATUS no improvement"
1684448697.6210387	"<I>: STANDING = 301, 351"
1684448697.6903193	"<I>: da_agent.BasicAgent 2 BID 569: STATUS contract"
1684448697.6905117	"<I>: CONTRACT = ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 5', 351)"
1684448697.6906745	"<I>: RESET = 0, 1000"
1684448697.7049937	"<I>: da_agent.BasicAgent 6 ASK 245: STATUS update_standing_ask"
1684448697.705175	"<I>: STANDING = 0, 245"
1684448697.7303438	"<I>: da_agent.BasicAgent 1 BID 301: STATUS contract"
1684448697.730522	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 6', 245)"
1684448697.7307117	"<I>: RESET = 0, 1000"
1684448702.2816074	"<I>: da_agent.BasicAgent 1 BID 82: STATUS update_standing_bid"
1684448702.2818193	"<I>: STANDING = 82, 1000"
1684448702.2845054	"<I>: da_agent.BasicAgent 5 ASK 566: STATUS update_standing_ask"
1684448702.2846408	"<I>: STANDING = 82, 566"
1684448702.2858155	"<I>: da_agent.BasicAgent 3 BID 372: STATUS update_standing_bid"
1684448702.2859545	"<I>: STANDING = 372, 566"
1684448702.287773	"<I>: da_agent.BasicAgent 4 ASK 206: STATUS contract"
1684448702.287941	"<I>: CONTRACT = ('da_agent.BasicAgent 3', 'da_agent.BasicAgent 4', 372)"
1684448702.2881038	"<I>: RESET = 0, 1000"
1684448702.2907832	"<I>: da_agent.BasicAgent 2 BID 383: STATUS update_standing_bid"
1684448702.2912374	"<I>: STANDING = 383, 1000"
1684448702.5469422	"<I>: da_agent.BasicAgent 6 ASK 903: STATUS update_standing_ask"
1684448702.5470731	"<I>: STANDING = 383, 903"
1684448702.6040342	"<I>: da_agent.BasicAgent 5 ASK 812: STATUS update_standing_ask"
1684448702.604199	"<I>: STANDING = 383, 812"
1684448702.6895156	"<I>: da_agent.BasicAgent 4 ASK 767: STATUS update_standing_ask"
1684448702.68964	"<I>: STANDING = 383, 767"
1684448702.7438974	"<I>: da_agent.BasicAgent 2 BID 395: STATUS update_standing_bid"
1684448702.7440467	"<I>: STANDING = 395, 767"
1684448702.7686098	"<I>: da_agent.BasicAgent 6 ASK 508: STATUS update_standing_ask"
1684448702.7687492	"<I>: STANDING = 395, 508"
1684448707.301581	"<I>: da_agent.BasicAgent 4 ASK 253: STATUS contract"
1684448707.301725	"<I>: CONTRACT = ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 4', 395)"
1684448707.301859	"<I>: RESET = 0, 1000"
1684448707.3044236	"<I>: da_agent.BasicAgent 5 ASK 224: STATUS update_standing_ask"
1684448707.3045864	"<I>: STANDING = 0, 224"
1684448707.306582	"<I>: da_agent.BasicAgent 2 BID 416: STATUS contract"
1684448707.3067904	"<I>: CONTRACT = ('da_agent.BasicAgent 2', 'da_agent.BasicAgent 5', 224)"
1684448707.3069735	"<I>: RESET = 0, 1000"
1684448707.5608504	"<I>: da_agent.BasicAgent 6 ASK 416: STATUS update_standing_ask"
1684448707.560977	"<I>: STANDING = 0, 416"
1684448707.6126583	"<I>: da_agent.BasicAgent 5 ASK 311: STATUS update_standing_ask"
1684448707.6128478	"<I>: STANDING = 0, 311"
1684448707.6748273	"<I>: da_agent.BasicAgent 3 BID 45: STATUS update_standing_bid"
1684448707.6750097	"<I>: STANDING = 45, 311"
1684448707.7362506	"<I>: da_agent.BasicAgent 4 ASK 288: STATUS update_standing_ask"
1684448707.7364979	"<I>: STANDING = 45, 288"
1684448707.8216562	"<I>: da_agent.BasicAgent 6 ASK 224: STATUS update_standing_ask"
1684448707.8218238	"<I>: STANDING = 45, 224"
1684448707.8406057	"<I>: da_agent.BasicAgent 1 BID 266: STATUS contract"
1684448707.8407493	"<I>: CONTRACT = ('da_agent.BasicAgent 1', 'da_agent.BasicAgent 6', 224)"
1684448707.8408842	"<I>: RESET = 0, 1000"
1684448712.3164232	"<I>: da_agent.BasicAgent 3 BID 92: STATUS update_standing_bid"
1684448712.3165781	"<I>: STANDING = 92, 1000"
1684448712.318629	"<I>: da_agent.BasicAgent 4 ASK 245: STATUS update_standing_ask"
1684448712.3187633	"<I>: STANDING = 92, 245"
1684448712.3205948	"<I>: da_agent.BasicAgent 5 ASK 360: STATUS no improvement"
1684448712.320734	"<I>: STANDING = 92, 245"
1684448712.5767465	"<I>: da_agent.BasicAgent 6 ASK 205: STATUS update_standing_ask"
1684448712.5769114	"<I>: STANDING = 92, 205"
1684448712.621595	"<I>: da_agent.BasicAgent 5 ASK 205: STATUS no improvement"
1684448712.6217391	"<I>: STANDING = 92, 205"
1684448712.6831958	"<I>: da_agent.BasicAgent 3 BID 92: STATUS no improvement"
1684448712.6833482	"<I>: STANDING = 92, 205"
1684448712.7450304	"<I>: da_agent.BasicAgent 4 ASK 205: STATUS no improvement"
1684448712.7452106	"<I>: STANDING = 92, 205"
1684448712.833692	"<I>: da_agent.BasicAgent 6 ASK 176: STATUS update_standing_ask"
1684448712.8338373	"<I>: STANDING = 92, 176"
1684448717.3333838	"<I>: da_agent.BasicAgent 3 BID 96: STATUS update_standing_bid"
1684448717.333527	"<I>: STANDING = 96, 176"
1684448717.595672	"<I>: da_agent.BasicAgent 6 ASK 171: STATUS update_standing_ask"
